PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
49192,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,121065741044,Efecto de la fibrosis en los patrones de conduccion electrica en fibrilacion auricular estudio en modelos in-silico e in-vitro,2014-06-12,2014-09-11,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,248893800,192488850,441382650
49223,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,141965741160,Caracterizacion del Microbioma Oral en Saliva y Biopelicula Bacteriana de Ninos con Lesiones Cariosas. Estudio de Casos y Controles Prospectivo.,2014-06-12,2014-09-11,CORPORACION UNIVERSITARIA RAFAEL NUNEZ,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,234364459,174114720,408479179
49089,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,277865740699,PENFUP Evaluacion del impacto del uso de protectores de piel versus cuidado convencional con lubricacion de piel en la prevencion de ulceras por presion en pacientes de alto y muy alto riesgo que ingresan a todos los servicios de atencion medico-quirurgicos ensayo clinico multicentrico.,2014-06-11,2014-09-11,FUNDACION CARDIOINFANTIL-INSTITUTO CARDIOLOGIA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,11009,SALUD PUBLICA SISTEMAS Y SERVICIOS DE SALUD,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,245201720,109305600,354507320
49096,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,123065740720,El papel de la demetilacion de histonas en el desarrollo de la hipertrofia cardiaca,2014-06-11,2014-09-11,UNIVERSIDAD DE LA SABANA - UNISABANA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,25175,CHIA,25,CUNDINAMARCA,25175,CHIA,25,CUNDINAMARCA,P,Proyecto,150947324,190888811,341836135
49179,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,210465741003,Efecto de las practicas alimentarias de mujeres gestantes y sus hijas e hijos hasta los 24  meses de edad sobre el estado nutricional en una poblacion atendida por la Secretaria Distrital de Integracion Social de la Alcaldia Mayor de Bogota.,2014-06-12,2014-09-11,INSTITUTO NACIONAL DE SALUD - I.N.S.,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10817,SEGURIDAD ALIMENTARIA,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,242575300,538210000,780785300
49203,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,125365741083,EVALUACION DEL RIESGO OCUPACIONAL DE SOLDADORES MEDIANTE EL ANALISIS DE DANO EN EL ADN DE METALES Y DE LA INFLUENCIA DE POLIMORFISMOS EN GENES DEL METABOLISMO Y REPARACION DEL ADN,2014-06-12,2014-09-11,UNIVERSIDAD SIMON BOLIVAR - SEDE BARRANQUILLA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10814,DISCAPACIDAD ENFERMEDAD Y MUERTE POR CAUSAS EXTERNAS Y AMBIENTALES,X,No disponible,CODIFICADO,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,239244779,347159928,586404707
49204,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,500865741087,ESTUDIO PILOTO DE LA LISTA DE CHEQUEO PARA ATENCION DEL PARTO DE LA OMS EN COLOMBIA.,2014-06-12,2014-09-11,SOCIEDAD COLOMBIANA DE ANESTESIOLOGIA Y REANIMACION - SCARE,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10818,SALUD MATERNA Y PERINATAL,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,243057958,194846082,437904040
49209,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,277865741105,Impacto clinico y economico de los procesos de atencion ofrecidos a adultos llevados a cirugia de urgencia en la FCI Hacia un arbol de decisiones clinicas,2014-06-12,2014-09-11,FUNDACION CARDIOINFANTIL-INSTITUTO CARDIOLOGIA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,11009,SALUD PUBLICA SISTEMAS Y SERVICIOS DE SALUD,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,249729799,112626950,362356749
49354,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565741597,Caracterizacion clinica y genetica de grupos familiares con enfermedad de Alzheimer y trastornos de movimiento con patrones de herencia mendelianos.,2014-06-12,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,249996450,115500000,365496450
49240,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,110665741213,Efecto de la vacunacion contra la infeccion oral por el vph16 en estudiantes de 14 a 17 anos de edad en colegios de secundaria de la ciudad de Cali,2014-06-12,2014-09-11,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,250000000,114552640,364552640
49143,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,120365740879,Evaluacion del efecto del co-cultivo de celulas madremesenquimales y endoteliales en condiciones de hipoxia y normoxiaen la modulacion de celulas madre hematopoyeticas utilizando un sistema de cultivo en 3D por levitacion magnetica,2014-06-12,2014-09-11,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10332,BIOTECNOLOGIA,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,249996450,321661107,571657557
49292,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,120465741393,Busqueda de candidatos terapeuticos en la pared del hongo Malassezia spp mediante una reconstruccion metabolica analisis de viabilidad y validacion experimental caracterizando la ruta metabolica de sintesis de lipidos,2014-06-12,2014-09-11,UNIVERSIDAD DE LOS ANDES - UNIANDES,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10332,BIOTECNOLOGIA,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,202598144,178370199,380968343
49293,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,110665741398,EVALUACION DE LA ESTRATEGIA ALTO A LA TUBERCULOSIS EN EL VALLE DEL CAUCA 2008-2014. EXPLICACION DE LOS RESULTADOS A PARTIR DE LOS PROCESOS.,2014-06-12,2014-09-11,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,249977445,123642960,373620405
49865,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,120365843394,Mineria de datos genomicos para el descubrimiento de metabolitos secundarios de interes biotecnologico de especies bacterianas aisladas de habitats naturales colombianos,2014-06-19,2014-09-12,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,197261200,165400995,362662195
49867,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,111565843400,Eficiencia fotocatalitica de nanocompositos reciclables del tipo RE-BiFeO3Fe3O4 (RE= tierras raras) en la descomposicion de contaminantes acuosos de alta peligrosidad,2014-06-19,2014-11-24,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,200000000,344062855,544062855
49871,11264,2014,659-2014 CONVOCATORIA PARA PROYECTOS DE CTI EN BIO-AMBIENTE BIODIVERSIDAD Y HABITAT,133365943413,Estimacion y valoracion de servicios ecosistemicos del bosque urbano en el Valle de Aburra,2014-06-19,2014-08-28,UNIVERSIDAD EIA,RC,RECUPERACION CONTINGENTE,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,10798,CONOCIMIENTO Y VALORACION DE LOS SERVICIOS ECOSISTEMICOS.,X,No disponible,CODIFICADO,5266,ENVIGADO,5,ANTIOQUIA,5266,ENVIGADO,5,ANTIOQUIA,P,Proyecto,149454500,69263192,218717692
49945,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,110765843679,Investigacion  de biomarcadores asociados a la funcion  reproductiva  trabajadores informales expuestos a metales pesados en la Costa Atlantica Colombiana,2014-06-19,2014-11-24,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,CODIFICADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,200000000,120000000,320000000
49366,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,110765741638,BUSQUEDA DE ASOCIACION DEL GEN DE CAVEOLINA 1 (CAV1) CON LA OBESIDAD EN ADULTOS DE CARTAGENA DE INDIAS 2015 - 2017.,2014-06-12,2014-09-11,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10817,SEGURIDAD ALIMENTARIA,X,No disponible,CODIFICADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,238504021,274759680,513263701
49859,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,120465843375,Efectos del cambio climatico en la metaciclogenesis de Trypanosoma cuzi   y en el ciclo de vida de Rhodnius prolixus y Panstrongylus geniculatus,2014-06-19,2014-11-24,UNIVERSIDAD DE LOS ANDES - UNIANDES,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10763,INVESTIGACION FUNDAMENTAL,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,199660060,278824462,478484522
49367,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,111565741641,Epidemiologia molecular e impacto clinico de infecciones causadas por Klebsiella pneumoniae Enterobacter cloacae Pseudomonas aeruginosa y Acinetobacter baumannii resistentes a carbapenemicos en instituciones de alto nivel de complejidad. Medellin- 2014-2015,2014-06-12,2014-09-11,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,246625775,293202000,539827775
49569,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,110165842363,Filogenia molecular y analisis biogeografico de Brunellia (Brunelliaceae) un genero con alta concentracion de especies y endemismos en Colombia,2014-06-17,2014-09-04,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10763,INVESTIGACION FUNDAMENTAL,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,200000000,330832160,530832160
49200,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,120365741071,Evaluacion de clonalidad B en pacientes VIH positivos en diferentes estadios clinicos de la enfermedad y su asociacion con infeccion por Virus de Epstein Barr.,2014-06-12,2014-09-11,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,239856100,245446125,485302225
49201,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,125365741073,EFECTO DE LAS EMISIONES DIESEL Y SU ASOCIACION CON LOS GENES POLIMORFICOS  DEL METABOLISMO (CYP1A1 GSTM1 GSTT1) Y LOS  GENES DE REPARACION (OGG1 XRCC1)  EN MECANICOS OCUPACIONALMENTE EXPUESTOS.,2014-06-12,2014-09-11,UNIVERSIDAD SIMON BOLIVAR - SEDE BARRANQUILLA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10814,DISCAPACIDAD ENFERMEDAD Y MUERTE POR CAUSAS EXTERNAS Y AMBIENTALES,X,No disponible,CODIFICADO,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,240234110,239624890,479859000
49266,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,124165741298,Barreras para la atencion en salud percibidas por los adultos con cancer gastrico sus medicos y cuidadores  en Santander Colombia. Estudio Poblacional,2014-06-12,2014-09-11,UNIVERSIDAD AUTONOMA DE BUCARAMANGA - UNAB,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,249812708,156368738,406181446
49298,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,123365741422,DINAMICA DE LA TRANSMISION DE Trypanosoma cruzi EN ZONAS URBANAS PERI-URBANAS Y RURALES EN LA REGION ANDINA - MODELO MUNICIPIO DE LA MESA CUNDINAMARCA.,2014-06-12,2014-09-11,UNIVERSIDAD ANTONIO NARINO - SEDE BOGOTA - U.A.N.,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,233454650,451616000,685070650
49941,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,110265843664,Desarrollo de nuevos materiales semiconductores como fotoanodos para aplicaciones fotoelectroquimicas,2014-06-19,2014-11-24,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,POR ELABORAR CONTRATO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,199992010,439648000,639640010
49942,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,111065843666,Implementacion de un modelo tecnico-cientifico para fortalecer la cadena productiva de Aguacate en el departamento de Risaralda,2014-06-19,2014-11-24,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,POR ELABORAR CONTRATO,66001,PEREIRA,66,RISARALDA,66001,PEREIRA,66,RISARALDA,P,Proyecto,164378194,70476339,234854533
49947,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,120465843684,Ecological and physiological implications of rehabilitation and reintroduction of woolly monkeys (genus Lagothrix) in Vichada Eastern Colombia,2014-06-19,2014-08-28,UNIVERSIDAD DE LOS ANDES - UNIANDES,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10763,INVESTIGACION FUNDAMENTAL,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,187616054,119174145,306790199
49803,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,222965843177,Mediadores inflamatorios y sus desencadenantes microbianos en el desenlace de infecciones intracelulares,2014-06-19,2014-11-24,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,199654862,268675593,468330455
49827,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,110165843263,Construccion de modelos de Lattice-Boltzmann sobre coordenadas ortogonales generalizadas,2014-06-19,2014-11-24,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10763,INVESTIGACION FUNDAMENTAL,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,197760000,127710720,325470720
49828,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,110165843270,Bloqueo de la desacetilacion de histonas como herramienta para prevenir los efectos nocivos del estres sobre la memoria y la plasticidad sinaptica asociada al aprendizaje,2014-06-19,2014-11-24,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,199856300,254573280,454429580
49157,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,120465740926,Efectos de la adaptacion del Protocolo Unificado para problemas emocionalesen victimas del conflicto armado en Colombia Un ensayo clinico aleatorizado,2014-06-12,2014-09-11,UNIVERSIDAD DE LOS ANDES - UNIANDES,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10814,DISCAPACIDAD ENFERMEDAD Y MUERTE POR CAUSAS EXTERNAS Y AMBIENTALES,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,249246465,145620000,394866465
49311,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,120365741464,BUSQUEDA Y RELACION FILOGENETICA DEL VIRUS DE LA LEUCOSIS BOVINA (BLV) EN TEJIDO MAMARIO HUMANO CON Y SIN NEOPLASIA  Y EN LINFOCITOS DE BOVINOS SEROPOSITIVOS,2014-06-12,2014-09-11,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,213,ENFERMEDADES TRANSMISIBLES,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,245577750,144470563,390048313
49348,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,110465741577,BIOMARCADORES DE SUSCEPTIBILIDAD HUMANA A CANCER GASTRICO EN EL DEPARTAMENTO DE NARINO.,2014-06-12,2014-09-11,UNIVERSIDAD DE NARINO - UDENAR,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,52001,PASTO,52,NARINO,52001,PASTO,52,NARINO,P,Proyecto,233653923,180347237,414001160
49370,11269,2014,657-2014 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,110265741650,Analisis clinico y deteccion de mutaciones de los genes GCK y HNF1A en pacientes con diabetes mellitus tipo MODY en Santander-Colombia,2014-06-12,2014-09-11,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RC,RECUPERACION CONTINGENTE,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,10813,ENFERMEDADES CRONICAS NO TRANSMISIBLES,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,235444470,222080000,457524470
49658,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,110665842661,SINTESIS DE HIBRIDOS QUINOLIN-CHALCONAS Y DERIVADOS CON POTENCIAL ACTIVIDAD ANTIBACTERIAL Y ANTITUMORAL,2014-06-19,2014-11-24,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10763,INVESTIGACION FUNDAMENTAL,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,190344000,300524000,490868000
49401,11259,2014,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,112765841761,EVALUACION DEL EFECTO ANTIINFLAMATORIO ANABOLICO Y CATABOLICO DEL PLASMA RICO EN PLAQUETAS PURO SOBRE EXPLANTES DE LIGAMENTO SUSPENSORIO DE CABALLOS,2014-06-13,2014-08-29,UNIVERSIDAD DE CALDAS - UNICALDAS,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,10764,INVESTIGACION BASICA ORIENTADA,X,No disponible,POR ELABORAR CONTRATO,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,197708500,224000000,421708500
